CustomerID,LastPurchase,FirstPurchase,Frequency,Monetary,TotalItems,Recency,AvgOrderValue,PurchaseSpan
C11267,2023-11-27 19:00:00,2022-01-09 08:00:00,47,3409.93,587,35,72.55,687
C11268,2023-08-28 18:00:00,2022-08-03 10:00:00,4,609.82,111,126,152.45,390
C11269,2023-07-20 12:00:00,2022-01-13 09:00:00,8,525.74,143,165,65.72,553
C11270,2023-03-31 16:00:00,2022-01-06 13:00:00,2,45.04,7,276,22.52,449
C11271,2023-10-23 16:00:00,2022-01-27 08:00:00,17,1813.71,306,70,106.69,634
C11272,2022-11-29 20:00:00,2022-11-29 13:00:00,1,118.72,31,398,118.72,0
C11273,2023-01-10 20:00:00,2022-02-02 17:00:00,3,411.03,57,356,137.01,342
C11274,2023-05-21 11:00:00,2023-01-23 10:00:00,2,72.83,25,225,36.42,118
C11275,2023-03-21 18:00:00,2022-02-08 08:00:00,4,464.17,78,286,116.04,406
C11276,2023-07-02 13:00:00,2022-01-28 12:00:00,5,273.55,44,183,54.71,520
C11277,2022-04-28 20:00:00,2022-04-28 12:00:00,1,162.16,18,613,162.16,0
C11278,2023-11-12 20:00:00,2022-01-29 09:00:00,12,1384.72,239,50,115.39,652
C11280,2023-10-18 20:00:00,2022-01-06 16:00:00,8,508.38,89,75,63.55,650
C11281,2023-12-09 19:00:00,2022-01-16 12:00:00,35,2461.22,393,23,70.32,692
C11282,2023-12-18 09:00:00,2022-01-02 09:00:00,22,3338.02,613,14,151.73,715
C11283,2023-12-19 20:00:00,2022-07-10 16:00:00,10,1304.32,204,13,130.43,527
C11284,2023-07-31 10:00:00,2022-08-13 13:00:00,4,111.38,28,154,27.84,351
C11285,2022-02-28 11:00:00,2022-02-28 10:00:00,1,7.71,2,672,7.71,0
C11286,2023-09-28 17:00:00,2023-03-21 08:00:00,2,79.08,33,95,39.54,191
C11287,2023-06-04 17:00:00,2022-01-05 09:00:00,5,692.89,100,211,138.58,515
C11288,2023-11-16 19:00:00,2022-08-12 16:00:00,7,1163.62,164,46,166.23,461
C11289,2023-12-08 13:00:00,2022-01-21 15:00:00,34,2870.01,595,24,84.41,685
C11290,2023-10-03 18:00:00,2022-01-09 13:00:00,14,1496.61,280,90,106.9,632
C11291,2023-11-27 14:00:00,2022-04-12 08:00:00,6,516.17,119,35,86.03,594
C11292,2023-11-18 17:00:00,2022-02-24 13:00:00,26,2328.66,294,44,89.56,632
C11293,2023-10-21 19:00:00,2022-01-10 11:00:00,13,2290.24,406,72,176.17,649
C11294,2023-05-24 19:00:00,2022-01-25 09:00:00,3,499.81,98,222,166.6,484
C11295,2023-06-18 19:00:00,2022-06-24 16:00:00,2,113.11,23,197,56.56,359
C11296,2022-04-25 11:00:00,2022-04-25 11:00:00,1,14.1,10,616,14.1,0
C11297,2022-05-26 20:00:00,2022-04-25 11:00:00,2,862.73,92,585,431.36,31
C11298,2023-05-09 20:00:00,2022-01-15 16:00:00,2,89.12,21,237,44.56,479
C11299,2023-12-23 15:00:00,2022-03-22 08:00:00,14,1603.58,231,9,114.54,641
C11300,2023-04-06 19:00:00,2022-07-05 15:00:00,2,272.11,65,270,136.06,275
C11301,2023-05-24 08:00:00,2023-01-07 09:00:00,3,165.81,48,222,55.27,136
C11302,2023-10-13 20:00:00,2022-01-05 08:00:00,11,1519.58,213,80,138.14,646
C11303,2023-09-16 16:00:00,2022-02-05 12:00:00,8,717.22,151,107,89.65,588
C11304,2022-02-05 11:00:00,2022-02-05 11:00:00,1,7.2,3,695,7.2,0
C11305,2023-05-21 11:00:00,2022-01-12 10:00:00,8,1833.83,156,225,229.23,494
C11306,2023-04-29 18:00:00,2022-08-19 09:00:00,2,271.7,32,247,135.85,253
C11308,2023-12-31 10:00:00,2022-02-13 08:00:00,11,803.7,123,1,73.06,686
C11309,2023-08-31 12:00:00,2022-04-18 12:00:00,11,1008.38,156,123,91.67,500
C11310,2023-08-25 16:00:00,2022-08-06 09:00:00,6,808.58,144,129,134.76,384
C11311,2023-07-03 11:00:00,2022-02-22 11:00:00,21,4551.45,520,182,216.74,496
C11312,2023-10-21 10:00:00,2022-01-02 11:00:00,22,3774.35,545,72,171.56,656
C11313,2022-01-25 15:00:00,2022-01-25 15:00:00,1,35.64,12,706,35.64,0
C11314,2023-12-24 18:00:00,2022-09-19 09:00:00,7,450.6,61,8,64.37,461
C11315,2022-04-20 08:00:00,2022-04-20 08:00:00,1,41.93,7,621,41.93,0
C11316,2023-10-10 19:00:00,2022-01-12 10:00:00,15,2129.05,393,83,141.94,636
C11318,2023-08-23 12:00:00,2022-04-16 13:00:00,11,862.27,169,131,78.39,493
C11319,2023-06-03 20:00:00,2022-02-06 12:00:00,6,482.26,112,212,80.38,482
C11321,2022-05-11 18:00:00,2022-05-11 08:00:00,1,142.59,28,600,142.59,0
C11322,2023-01-22 19:00:00,2022-05-10 12:00:00,4,286.68,61,344,71.67,257
C11324,2023-11-16 19:00:00,2022-01-20 09:00:00,12,719.22,167,46,59.94,665
C11325,2023-07-08 18:00:00,2023-04-29 11:00:00,2,313.71,35,177,156.86,70
C11326,2023-10-31 15:00:00,2022-01-12 15:00:00,33,2378.72,417,62,72.08,657
C11327,2023-12-12 16:00:00,2022-01-25 08:00:00,22,1517.25,264,20,68.97,686
C11328,2023-01-26 19:00:00,2023-01-01 09:00:00,2,482.18,59,340,241.09,25
C11329,2023-03-16 18:00:00,2022-01-18 16:00:00,3,95.9,39,291,31.97,422
C11330,2023-12-01 11:00:00,2023-04-23 10:00:00,4,174.14,36,31,43.54,222
C11331,2023-09-09 16:00:00,2023-01-01 12:00:00,2,197.67,42,114,98.84,251
C11332,2023-06-05 18:00:00,2022-03-15 08:00:00,4,311.29,80,210,77.82,447
C11333,2023-01-31 20:00:00,2022-01-28 12:00:00,6,906.87,175,335,151.15,368
C11334,2022-10-24 15:00:00,2022-01-20 10:00:00,3,179.97,18,434,59.99,277
C11335,2023-11-24 14:00:00,2022-01-18 08:00:00,35,5194.64,825,38,148.42,675
C11336,2023-06-28 20:00:00,2022-07-09 08:00:00,4,496.12,117,187,124.03,354
C11337,2023-06-21 10:00:00,2022-08-21 14:00:00,3,74.18,20,194,24.73,303
C11338,2022-05-14 12:00:00,2022-05-14 12:00:00,1,198.48,12,597,198.48,0
C11339,2023-10-14 16:00:00,2022-01-01 08:00:00,31,2932.76,469,79,94.61,651
C11340,2023-12-14 15:00:00,2022-04-06 08:00:00,29,4129.6,671,18,142.4,617
C11341,2023-02-23 20:00:00,2022-01-05 08:00:00,6,1173.93,159,312,195.66,414
C11342,2023-12-05 08:00:00,2022-02-02 16:00:00,8,180.36,45,27,22.54,670
C11343,2023-07-12 17:00:00,2022-05-10 12:00:00,8,535.66,67,173,66.96,428
C11345,2023-09-20 19:00:00,2022-01-14 12:00:00,8,1323.9,194,103,165.49,614
C11346,2022-10-29 15:00:00,2022-02-04 12:00:00,4,179.71,31,429,44.93,267
C11347,2023-09-09 17:00:00,2022-11-09 09:00:00,2,302.32,74,114,151.16,304
C11348,2023-05-10 19:00:00,2022-08-09 16:00:00,3,170.97,47,236,56.99,274
C11349,2023-04-04 17:00:00,2022-01-15 08:00:00,4,379.54,63,272,94.88,444
C11350,2023-12-28 18:00:00,2022-02-17 12:00:00,34,6033.38,1001,4,177.45,679
C11351,2022-09-17 17:00:00,2022-02-08 08:00:00,6,711.55,109,471,118.59,221
C11352,2023-12-03 11:00:00,2022-01-20 14:00:00,26,1982.71,380,29,76.26,681
C11353,2023-12-09 17:00:00,2022-01-13 10:00:00,39,7014.65,1070,23,179.86,695
C11354,2022-03-20 14:00:00,2022-03-20 08:00:00,1,73.39,20,652,73.39,0
C11355,2023-11-17 08:00:00,2022-01-10 17:00:00,21,894.39,171,45,42.59,675
C11356,2023-06-17 15:00:00,2022-04-20 12:00:00,6,800.25,117,198,133.38,423
C11357,2023-02-20 18:00:00,2022-01-12 10:00:00,6,1069.55,139,315,178.26,404
C11358,2023-12-20 14:00:00,2022-01-08 08:00:00,7,753.2,125,12,107.6,711
C11359,2022-02-23 17:00:00,2022-02-23 08:00:00,1,358.1,52,677,358.1,0
C11360,2023-10-29 18:00:00,2022-01-09 10:00:00,24,4034.49,508,64,168.1,658
C11361,2023-05-28 18:00:00,2022-04-05 20:00:00,3,211.81,30,218,70.6,417
C11363,2023-03-04 20:00:00,2022-05-19 14:00:00,4,338.57,56,303,84.64,289
C11365,2023-08-03 20:00:00,2022-04-12 10:00:00,15,665.94,113,151,44.4,478
C11366,2023-04-08 16:00:00,2022-05-29 09:00:00,4,327.39,65,268,81.85,314
C11367,2023-11-21 17:00:00,2022-01-16 09:00:00,11,1794.76,245,41,163.16,674
C11368,2023-09-09 18:00:00,2022-01-03 09:00:00,5,316.92,59,114,63.38,614
C11369,2022-04-29 19:00:00,2022-04-29 10:00:00,1,123.4,9,612,123.4,0
C11370,2023-11-12 20:00:00,2022-02-25 13:00:00,7,471.98,79,50,67.43,625
C11371,2023-09-19 16:00:00,2022-06-20 17:00:00,6,1149.27,156,104,191.54,455
C11372,2023-10-10 08:00:00,2022-08-16 08:00:00,9,397.06,86,83,44.12,420
C11373,2023-03-09 19:00:00,2022-05-12 12:00:00,5,338.86,45,298,67.77,301
C11374,2023-09-20 18:00:00,2022-03-20 09:00:00,14,1800.15,204,103,128.58,549
C11375,2022-03-15 19:00:00,2022-03-15 19:00:00,1,32.98,2,657,32.98,0
C11376,2023-06-20 11:00:00,2022-03-08 16:00:00,2,265.49,23,195,132.74,468
C11377,2023-06-17 14:00:00,2022-08-14 15:00:00,4,229.95,57,198,57.49,306
C11378,2023-12-09 11:00:00,2022-02-22 09:00:00,17,940.87,138,23,55.35,655
C11379,2023-06-27 18:00:00,2022-01-08 18:00:00,10,636.09,122,188,63.61,535
C11380,2023-09-20 16:00:00,2022-06-06 13:00:00,9,514.31,98,103,57.15,471
C11381,2022-07-31 12:00:00,2022-05-10 10:00:00,5,407.84,48,519,81.57,82
C11383,2023-07-03 18:00:00,2022-03-26 09:00:00,6,611.95,110,182,101.99,464
C11384,2023-06-03 19:00:00,2023-06-03 11:00:00,1,144.68,35,212,144.68,0
C11385,2023-12-09 20:00:00,2022-01-03 13:00:00,47,5651.2,805,23,120.24,705
C11386,2022-01-07 20:00:00,2022-01-07 09:00:00,1,109.91,21,724,109.91,0
C11387,2023-04-04 15:00:00,2022-03-30 12:00:00,4,926.26,109,272,231.56,370
C11388,2023-11-15 11:00:00,2022-01-17 16:00:00,25,3154.48,481,47,126.18,666
C11389,2023-02-18 14:00:00,2022-01-03 13:00:00,5,829.08,79,317,165.82,411
C11390,2023-08-22 16:00:00,2022-01-07 10:00:00,5,545.48,63,132,109.1,592
C11391,2023-12-21 18:00:00,2022-01-11 13:00:00,25,2618.72,396,11,104.75,709
C11392,2023-09-13 08:00:00,2022-01-27 15:00:00,14,3005.0,446,110,214.64,593
C11393,2023-09-29 19:00:00,2022-06-19 11:00:00,11,1650.96,287,94,150.09,467
C11394,2023-06-14 20:00:00,2022-01-15 15:00:00,6,262.1,64,201,43.68,515
C11395,2022-01-04 17:00:00,2022-01-04 14:00:00,1,164.14,10,727,164.14,0
C11396,2022-01-01 13:00:00,2022-01-01 10:00:00,1,217.16,15,730,217.16,0
C11397,2023-07-24 19:00:00,2022-11-16 11:00:00,4,641.2,101,161,160.3,250
C11398,2023-10-04 19:00:00,2022-02-04 14:00:00,8,573.02,110,89,71.63,607
C11399,2023-11-06 19:00:00,2022-01-02 08:00:00,15,1087.54,187,56,72.5,673
C11400,2022-09-20 20:00:00,2022-09-20 12:00:00,1,5.9,2,468,5.9,0
C11401,2022-06-28 19:00:00,2022-02-17 09:00:00,2,61.87,22,552,30.94,131
C11402,2023-10-11 16:00:00,2022-01-22 08:00:00,21,3238.46,451,82,154.21,627
C11403,2023-09-12 17:00:00,2022-03-13 12:00:00,5,579.14,94,111,115.83,548
C11404,2022-01-28 15:00:00,2022-01-28 10:00:00,1,188.15,30,703,188.15,0
C11405,2023-08-09 10:00:00,2022-02-02 10:00:00,7,273.37,65,145,39.05,553
C11406,2023-04-19 20:00:00,2022-01-14 08:00:00,11,1277.62,303,257,116.15,460
C11407,2023-05-07 20:00:00,2022-06-20 13:00:00,6,519.5,98,239,86.58,321
C11408,2023-12-22 11:00:00,2022-01-31 08:00:00,12,2002.88,318,10,166.91,690
C11409,2023-10-31 20:00:00,2022-06-10 10:00:00,8,942.12,210,62,117.76,508
C11410,2022-12-11 18:00:00,2022-12-11 18:00:00,1,21.91,7,386,21.91,0
C11411,2023-09-20 13:00:00,2022-02-24 16:00:00,8,491.69,117,103,61.46,572
C11412,2023-07-09 17:00:00,2022-05-16 20:00:00,3,167.8,37,176,55.93,418
C11413,2023-05-08 10:00:00,2022-01-09 08:00:00,5,444.11,78,238,88.82,484
C11414,2023-09-27 19:00:00,2022-02-28 12:00:00,13,1818.97,267,96,139.92,576
C11415,2022-01-21 10:00:00,2022-01-21 09:00:00,1,205.32,21,710,205.32,0
C11416,2022-02-10 20:00:00,2022-02-10 20:00:00,1,115.08,12,690,115.08,0
C11417,2022-01-26 18:00:00,2022-01-26 08:00:00,1,144.06,44,705,144.06,0
C11418,2023-08-02 11:00:00,2022-01-16 17:00:00,8,690.97,128,152,86.37,562
C11419,2023-10-25 20:00:00,2022-01-16 16:00:00,11,1390.01,226,68,126.36,647
C11420,2022-03-18 18:00:00,2022-03-18 09:00:00,1,85.5,24,654,85.5,0
C11421,2022-08-17 15:00:00,2022-06-18 09:00:00,2,218.2,26,502,109.1,60
C11422,2023-12-08 12:00:00,2022-02-17 13:00:00,21,2220.33,303,24,105.73,658
C11423,2023-11-24 08:00:00,2022-01-12 11:00:00,31,3638.15,672,38,117.36,680
C11424,2023-07-28 18:00:00,2022-06-03 08:00:00,7,1225.58,220,157,175.08,420
C11426,2022-05-17 19:00:00,2022-03-30 08:00:00,2,210.74,40,594,105.37,48
C11427,2023-06-08 19:00:00,2022-01-24 14:00:00,10,1180.33,242,207,118.03,500
C11428,2023-11-27 15:00:00,2022-01-09 13:00:00,34,4391.79,791,35,129.17,687
C11429,2023-05-20 20:00:00,2022-03-09 17:00:00,2,79.64,18,226,39.82,437
C11430,2022-06-03 16:00:00,2022-06-03 11:00:00,1,58.33,19,577,58.33,0
C11431,2023-10-01 20:00:00,2022-01-16 11:00:00,13,1316.42,240,92,101.26,623
C11432,2023-07-17 10:00:00,2022-04-06 12:00:00,2,101.99,20,168,51.0,466
C11434,2023-11-13 16:00:00,2022-02-20 16:00:00,13,1448.27,258,49,111.41,631
C11435,2022-07-07 17:00:00,2022-05-28 08:00:00,3,571.57,70,543,190.52,40
C11436,2023-09-03 18:00:00,2022-02-01 18:00:00,12,1725.29,327,120,143.77,579
C11437,2023-02-05 19:00:00,2022-01-10 11:00:00,7,894.49,164,330,127.78,391
C11438,2022-03-05 16:00:00,2022-03-05 10:00:00,1,125.76,32,667,125.76,0
C11439,2023-07-15 20:00:00,2022-10-09 09:00:00,2,495.65,78,170,247.82,279
C11440,2023-09-28 19:00:00,2023-01-17 10:00:00,3,606.66,46,95,202.22,254
C11441,2023-10-24 12:00:00,2022-01-04 17:00:00,15,896.15,158,69,59.74,657
C11442,2022-01-11 20:00:00,2022-01-11 11:00:00,1,316.89,36,720,316.89,0
C11443,2023-09-15 16:00:00,2022-01-08 15:00:00,6,770.75,133,108,128.46,615
C11444,2023-10-14 14:00:00,2022-01-24 08:00:00,10,760.03,166,79,76.0,628
C11445,2023-06-04 20:00:00,2022-08-07 08:00:00,2,407.46,63,211,203.73,301
C11446,2023-02-27 12:00:00,2022-01-19 08:00:00,3,106.04,28,308,35.35,404
C11447,2023-10-09 19:00:00,2022-05-26 08:00:00,11,2224.48,369,84,202.23,501
C11448,2022-05-31 19:00:00,2022-05-31 19:00:00,1,17.19,9,580,17.19,0
C11449,2022-05-17 19:00:00,2022-05-17 15:00:00,1,241.83,27,594,241.83,0
C11450,2023-11-28 18:00:00,2022-01-23 11:00:00,8,922.36,151,34,115.3,674
C11452,2023-12-21 15:00:00,2022-01-07 17:00:00,22,3592.8,608,11,163.31,712
C11453,2023-10-24 20:00:00,2022-01-02 19:00:00,11,1074.69,153,69,97.7,660
C11454,2023-12-07 19:00:00,2022-01-15 09:00:00,10,724.6,115,25,72.46,691
C11455,2022-01-10 19:00:00,2022-01-10 14:00:00,1,26.97,13,721,26.97,0
C11456,2022-05-22 17:00:00,2022-03-08 14:00:00,2,394.49,50,589,197.24,75
C11457,2023-09-01 17:00:00,2022-06-21 17:00:00,5,230.27,47,122,46.05,437
C11458,2023-08-11 18:00:00,2022-01-02 10:00:00,12,2352.72,381,143,196.06,586
C11459,2023-06-04 20:00:00,2022-05-02 15:00:00,2,282.16,39,211,141.08,398
C11460,2023-12-07 17:00:00,2022-01-08 11:00:00,25,2139.8,355,25,85.59,698
C11461,2022-01-05 16:00:00,2022-01-05 08:00:00,1,116.82,11,726,116.82,0
C11463,2023-03-07 15:00:00,2022-05-27 08:00:00,3,199.95,31,300,66.65,284
C11465,2023-11-26 20:00:00,2022-04-18 08:00:00,5,424.11,89,36,84.82,587
C11466,2022-03-13 14:00:00,2022-03-13 11:00:00,1,81.28,14,659,81.28,0
C11467,2022-01-05 17:00:00,2022-01-05 08:00:00,1,125.66,17,726,125.66,0
C11468,2023-09-03 19:00:00,2022-04-10 12:00:00,4,665.84,77,120,166.46,511
C11469,2023-10-29 13:00:00,2022-04-01 14:00:00,14,1463.51,243,64,104.54,575
C11470,2022-06-17 19:00:00,2022-06-17 11:00:00,1,82.47,38,563,82.47,0
C11471,2023-10-02 15:00:00,2022-03-02 12:00:00,7,463.79,95,91,66.26,579
C11472,2023-12-16 15:00:00,2022-05-12 16:00:00,13,1919.86,334,16,147.68,582
C11473,2023-09-23 16:00:00,2022-04-27 12:00:00,23,2908.34,295,100,126.45,514
C11474,2022-10-16 20:00:00,2022-01-07 08:00:00,3,243.65,64,442,81.22,282
C11475,2023-07-17 20:00:00,2022-01-13 08:00:00,5,1299.47,198,168,259.89,550
C11476,2022-08-02 20:00:00,2022-03-22 09:00:00,2,451.25,79,517,225.62,133
C11477,2022-04-03 18:00:00,2022-04-03 11:00:00,1,24.23,8,638,24.23,0
C11478,2023-10-16 17:00:00,2022-01-20 11:00:00,37,2883.51,518,77,77.93,634
C11479,2022-11-18 19:00:00,2022-11-18 08:00:00,1,157.42,48,409,157.42,0
C11480,2023-11-16 19:00:00,2022-01-05 10:00:00,17,2537.83,351,46,149.28,680
C11481,2022-02-17 20:00:00,2022-02-17 09:00:00,1,55.22,10,683,55.22,0
C11483,2022-09-06 17:00:00,2022-01-06 10:00:00,6,654.65,83,482,109.11,243
C11484,2023-07-04 10:00:00,2022-04-05 10:00:00,3,200.9,37,181,66.97,455
C11485,2023-05-21 19:00:00,2022-01-05 11:00:00,6,472.76,90,225,78.79,501
C11486,2023-12-22 17:00:00,2022-01-04 16:00:00,9,932.01,119,10,103.56,717
C11487,2022-01-24 08:00:00,2022-01-24 08:00:00,1,56.4,12,707,56.4,0
C11488,2023-09-01 14:00:00,2022-01-13 12:00:00,11,2747.42,267,122,249.77,596
C11489,2023-09-23 18:00:00,2022-01-25 08:00:00,14,1632.18,267,100,116.58,606
C11490,2023-11-25 18:00:00,2022-03-06 10:00:00,15,1016.53,164,37,67.77,629
C11492,2023-11-29 19:00:00,2022-02-02 12:00:00,10,965.64,175,33,96.56,665
C11493,2023-09-03 17:00:00,2022-01-26 08:00:00,18,1832.51,289,120,101.81,585
C11494,2023-09-18 17:00:00,2022-01-12 10:00:00,6,649.83,93,105,108.3,614
C11495,2022-02-12 19:00:00,2022-02-12 18:00:00,1,145.86,21,688,145.86,0
C11496,2023-11-16 15:00:00,2022-01-16 11:00:00,35,5725.25,934,46,163.58,669
C11497,2023-12-28 15:00:00,2022-02-11 08:00:00,10,1182.16,228,4,118.22,685
C11498,2023-11-18 09:00:00,2022-01-07 11:00:00,32,2187.23,364,44,68.35,679
C11499,2023-11-23 14:00:00,2022-03-28 12:00:00,7,700.13,110,39,100.02,605
C11500,2023-11-18 17:00:00,2022-02-03 10:00:00,17,2364.41,425,44,139.08,653
C11501,2023-05-25 17:00:00,2022-02-09 11:00:00,3,315.3,66,221,105.1,470
C11502,2023-05-27 20:00:00,2022-07-16 08:00:00,5,608.75,114,219,121.75,315
C11503,2023-09-28 18:00:00,2022-01-04 12:00:00,4,310.23,36,95,77.56,632
C11504,2023-08-27 19:00:00,2022-01-13 08:00:00,11,1876.17,176,127,170.56,591
C11505,2022-02-28 10:00:00,2022-02-28 10:00:00,1,10.68,4,672,10.68,0
C11506,2023-10-07 18:00:00,2022-01-06 08:00:00,14,1955.51,223,86,139.68,639
C11507,2022-05-19 19:00:00,2022-05-19 09:00:00,1,237.4,48,592,237.4,0
C11508,2023-09-25 13:00:00,2023-07-17 14:00:00,2,50.9,15,98,25.45,69
C11509,2023-08-28 17:00:00,2022-01-28 11:00:00,17,1384.94,277,126,81.47,577
C11510,2022-08-29 18:00:00,2022-06-06 08:00:00,2,413.26,28,490,206.63,84
C11511,2023-05-19 20:00:00,2022-04-23 08:00:00,10,1288.47,255,227,128.85,391
C11513,2023-10-26 15:00:00,2022-03-13 09:00:00,31,3543.51,618,67,114.31,592
C11514,2023-02-09 10:00:00,2022-05-26 09:00:00,3,160.11,31,326,53.37,259
C11516,2023-07-26 09:00:00,2022-06-13 10:00:00,8,1259.54,249,159,157.44,407
C11517,2022-05-20 18:00:00,2022-05-20 18:00:00,1,46.02,3,591,46.02,0
C11518,2023-08-16 14:00:00,2022-03-25 09:00:00,6,406.33,44,138,67.72,509
C11519,2023-04-09 12:00:00,2022-02-03 16:00:00,3,396.95,46,267,132.32,429
C11520,2022-09-08 16:00:00,2022-06-20 16:00:00,2,31.01,17,480,15.5,80
C11521,2023-05-01 13:00:00,2022-05-04 08:00:00,4,249.99,47,245,62.5,362
C11522,2023-09-11 12:00:00,2022-01-11 15:00:00,8,1115.19,172,112,139.4,607
C11523,2023-12-06 19:00:00,2022-01-06 08:00:00,13,3409.35,391,26,262.26,699
C11524,2023-12-21 14:00:00,2022-01-29 12:00:00,20,1479.13,133,11,73.96,691
C11525,2023-09-10 13:00:00,2022-01-25 12:00:00,8,559.97,121,113,70.0,593
C11526,2022-06-08 15:00:00,2022-06-08 09:00:00,1,20.4,11,572,20.4,0
C11528,2022-06-20 20:00:00,2022-06-20 08:00:00,1,239.91,47,560,239.91,0
C11529,2023-03-04 20:00:00,2022-09-02 08:00:00,2,751.6,91,303,375.8,183
C11530,2023-05-21 13:00:00,2022-04-23 08:00:00,3,286.2,55,225,95.4,393
C11531,2023-09-07 17:00:00,2022-09-16 16:00:00,5,364.37,77,116,72.87,356
C11532,2023-10-21 17:00:00,2022-02-09 09:00:00,11,1335.73,238,72,121.43,619
C11534,2023-06-11 20:00:00,2022-08-27 08:00:00,3,604.12,81,204,201.37,288
C11535,2022-10-08 18:00:00,2022-02-12 16:00:00,3,356.52,58,450,118.84,238
C11536,2023-12-10 17:00:00,2022-02-13 19:00:00,20,977.76,185,22,48.89,664
C11537,2023-10-28 15:00:00,2022-01-24 09:00:00,17,3306.99,416,65,194.53,642
C11538,2023-10-22 14:00:00,2022-01-01 15:00:00,14,1281.8,202,71,91.56,658
C11539,2022-03-16 18:00:00,2022-03-16 18:00:00,1,7.92,3,656,7.92,0
C11540,2023-04-13 19:00:00,2022-10-07 15:00:00,3,127.25,35,263,42.42,188
C11541,2023-10-16 19:00:00,2022-04-09 08:00:00,7,1416.13,195,77,202.3,555
C11542,2022-03-27 19:00:00,2022-03-27 19:00:00,1,12.35,1,645,12.35,0
C11543,2023-12-13 13:00:00,2022-03-13 16:00:00,12,507.68,97,19,42.31,639
C11544,2023-08-22 19:00:00,2022-05-25 08:00:00,11,1675.27,268,132,152.3,454
C11545,2023-11-25 20:00:00,2022-01-12 08:00:00,15,1464.22,278,37,97.61,682
C11546,2023-06-17 18:00:00,2022-08-20 11:00:00,2,317.84,64,198,158.92,301
C11547,2022-01-16 20:00:00,2022-01-16 08:00:00,1,678.16,58,715,678.16,0
C11548,2023-10-09 20:00:00,2022-02-17 11:00:00,6,508.75,80,84,84.79,599
C11549,2022-02-25 13:00:00,2022-02-25 13:00:00,1,26.8,5,675,26.8,0
C11550,2023-09-28 10:00:00,2022-01-12 08:00:00,8,326.61,67,95,40.83,624
C11552,2023-06-05 10:00:00,2022-03-17 10:00:00,4,750.47,56,210,187.62,445
C11554,2023-11-06 20:00:00,2022-01-08 08:00:00,31,4561.3,646,56,147.14,667
C11556,2022-07-25 20:00:00,2022-07-25 20:00:00,1,9.21,3,525,9.21,0
C11557,2023-04-04 20:00:00,2022-01-22 10:00:00,4,483.44,107,272,120.86,437
C11559,2023-10-25 20:00:00,2022-07-30 14:00:00,8,836.14,132,68,104.52,452
C11560,2022-03-07 20:00:00,2022-03-07 09:00:00,1,58.76,17,665,58.76,0
C11561,2023-05-26 14:00:00,2022-02-16 09:00:00,10,496.92,80,220,49.69,464
C11562,2022-03-16 18:00:00,2022-01-07 18:00:00,2,116.74,22,656,58.37,68
C11563,2023-01-07 14:00:00,2022-01-31 15:00:00,3,195.76,53,359,65.25,340
C11564,2023-10-11 16:00:00,2022-01-09 08:00:00,16,1305.69,207,82,81.61,640
C11565,2023-11-23 16:00:00,2022-01-19 11:00:00,6,289.56,66,39,48.26,673
C11566,2023-12-29 16:00:00,2022-01-09 17:00:00,33,3796.19,689,3,115.04,718
C11567,2023-11-16 20:00:00,2022-02-22 08:00:00,10,1477.12,240,46,147.71,632
C11568,2023-10-05 16:00:00,2022-01-22 11:00:00,13,1482.45,233,88,114.03,621
C11569,2023-04-22 17:00:00,2022-01-29 10:00:00,3,620.66,59,254,206.89,448
C11570,2023-09-17 16:00:00,2022-01-29 08:00:00,13,1707.92,231,106,131.38,596
C11571,2023-05-30 20:00:00,2022-01-04 10:00:00,5,685.57,110,216,137.11,511
C11572,2023-02-25 19:00:00,2022-06-24 11:00:00,7,511.53,106,310,73.08,246
C11573,2023-09-30 19:00:00,2022-01-28 08:00:00,12,1427.32,234,93,118.94,610
C11574,2022-01-19 12:00:00,2022-01-19 12:00:00,1,33.08,2,712,33.08,0
C11575,2022-04-09 19:00:00,2022-04-09 08:00:00,1,63.6,19,632,63.6,0
C11576,2022-05-29 16:00:00,2022-03-29 15:00:00,3,295.84,81,582,98.61,61
C11577,2023-05-26 13:00:00,2022-05-15 16:00:00,5,101.01,35,220,20.2,375
C11579,2023-10-10 14:00:00,2022-01-07 12:00:00,10,816.99,145,83,81.7,641
C11580,2023-12-29 17:00:00,2022-01-10 08:00:00,25,3877.2,549,3,155.09,718
C11581,2023-09-22 08:00:00,2023-02-11 16:00:00,6,182.91,30,101,30.48,222
C11582,2023-02-08 18:00:00,2022-04-09 09:00:00,3,571.5,107,327,190.5,305
C11583,2023-11-11 20:00:00,2022-01-01 11:00:00,18,2071.77,427,51,115.1,679
C11584,2023-09-08 14:00:00,2022-06-22 09:00:00,3,463.53,47,115,154.51,443
C11585,2022-01-17 16:00:00,2022-01-17 16:00:00,1,3.26,2,714,3.26,0
C11586,2022-03-20 13:00:00,2022-03-20 08:00:00,1,106.36,12,652,106.36,0
C11587,2023-06-26 09:00:00,2023-06-26 09:00:00,1,10.45,1,189,10.45,0
C11588,2023-10-31 09:00:00,2022-01-23 12:00:00,22,2350.56,360,62,106.84,645
C11590,2023-06-17 17:00:00,2022-08-19 09:00:00,4,808.2,134,198,202.05,302
C11591,2023-12-05 20:00:00,2022-02-01 11:00:00,39,3767.34,549,27,96.6,672
C11592,2023-11-21 20:00:00,2022-06-15 09:00:00,14,937.81,142,41,66.99,524
