CustomerID,Frequency,Monetary,AvgOrderValue,PurchaseSpan,TotalItems,DaysSinceFirst,PurchaseRate,churned,Country_France,Country_Germany,Country_Netherlands,Country_Other,Country_United Kingdom,churn_probability,risk_level
C11039,28,2127.63,75.99,666,276,704,1.1915,0,False,True,False,False,False,0.0001,Low
C11041,1,53.0,53.0,0,10,675,0.0444,1,False,False,False,False,True,1.0,High
C11043,9,493.34,54.82,709,62,729,0.3699,0,False,False,False,False,True,0.0004,Low
C11044,8,949.2,118.65,553,168,666,0.3598,1,False,True,False,False,False,0.9926,High
C11045,2,59.85,29.92,201,14,365,0.1639,1,False,False,False,True,False,0.9999,High
C11046,7,1356.37,193.77,461,194,544,0.3853,0,False,False,False,False,True,0.0378,Low
C11047,16,2487.59,155.47,581,458,629,0.7619,0,True,False,False,False,False,0.0075,Low
C11048,3,330.71,110.24,398,78,498,0.1804,1,True,False,False,False,False,0.9805,High
C11049,8,390.63,48.83,563,105,701,0.3419,1,True,False,False,False,False,0.9968,High
C11050,4,118.07,29.52,591,37,691,0.1734,1,False,False,False,False,True,0.9965,High
C11051,4,346.02,86.5,421,56,598,0.2003,1,False,False,False,True,False,0.9995,High
C11052,6,484.73,80.79,489,108,603,0.298,1,False,False,False,False,True,0.9666,High
C11053,43,7751.8,180.27,704,1221,725,1.7769,0,False,False,False,False,True,0.0002,Low
C11054,2,437.62,218.81,378,46,531,0.1128,1,False,False,False,False,True,0.9998,High
C11055,7,429.51,61.36,427,61,498,0.4208,0,False,False,False,False,True,0.0114,Low
C11056,31,5608.19,180.91,610,841,646,1.4374,0,False,False,False,False,True,0.0008,Low
C11057,1,8.59,8.59,0,1,591,0.0507,1,False,True,False,False,False,1.0,High
C11058,25,3453.39,138.14,564,604,653,1.1468,1,False,False,False,False,True,0.8097,High
C11059,2,40.77,20.38,448,9,684,0.0876,1,False,False,False,False,True,1.0,High
C11061,8,1293.49,161.69,602,214,681,0.3519,0,True,False,False,False,False,0.0074,Low
C11062,50,8475.82,169.52,720,1441,722,2.0747,0,False,False,False,False,True,0.0002,Low
C11063,23,2481.02,107.87,618,393,716,0.9623,1,True,False,False,False,False,0.9933,High
C11064,5,216.7,43.34,684,48,720,0.208,0,False,False,False,True,False,0.0008,Low
C11065,17,3532.41,207.79,660,541,715,0.7123,0,False,False,False,False,True,0.0003,Low
C11066,2,264.7,132.35,92,59,507,0.1181,1,False,False,False,True,False,0.9999,High
C11067,10,1086.88,108.69,624,220,728,0.4115,1,False,False,False,False,True,0.9987,High
C11068,2,270.94,135.47,23,34,607,0.0987,1,True,False,False,False,False,1.0,High
C11069,1,56.6,56.6,0,5,677,0.0442,1,False,False,False,False,True,1.0,High
C11070,1,85.15,85.15,0,20,674,0.0444,1,False,False,False,False,True,1.0,High
C11071,6,1009.13,168.19,394,117,695,0.2586,1,False,False,True,False,False,1.0,High
C11072,5,344.08,68.82,225,79,628,0.2385,1,False,False,False,False,True,0.9997,High
C11073,1,20.22,20.22,0,12,297,0.1007,1,False,False,False,False,True,0.9998,High
C11074,3,200.46,66.82,186,38,654,0.1374,1,False,False,False,False,True,1.0,High
C11075,11,864.48,78.59,528,138,597,0.5518,0,False,False,False,False,True,0.0239,Low
C11076,24,2347.44,97.81,690,379,711,1.0112,0,False,True,False,False,False,0.0001,Low
C11077,1,19.2,19.2,0,8,583,0.0514,1,False,False,False,False,True,1.0,High
C11078,6,447.78,74.63,585,41,723,0.2486,1,False,False,False,False,True,0.9996,High
C11079,4,261.64,65.41,354,46,663,0.1807,1,False,False,False,False,True,0.9998,High
C11080,7,571.35,81.62,664,110,709,0.2958,0,False,False,False,False,True,0.0002,Low
C11081,7,571.37,81.62,593,134,691,0.3035,1,False,False,False,False,True,0.9739,High
C11082,1,371.77,371.77,0,32,571,0.0524,1,False,False,False,True,False,0.9999,High
C11083,6,977.24,162.87,511,152,671,0.2679,1,True,False,False,False,False,0.9984,High
C11084,6,313.6,52.27,541,57,641,0.2804,1,False,False,False,False,True,0.9505,High
C11085,28,2720.87,97.17,699,452,717,1.1699,0,False,False,False,False,True,0.0002,Low
C11086,7,684.51,97.79,443,115,656,0.3196,1,False,False,False,False,True,0.9993,High
C11087,14,738.98,52.78,641,123,714,0.5874,0,False,False,False,False,True,0.0003,Low
C11088,30,5136.02,171.2,654,830,723,1.2431,0,False,False,False,False,True,0.0002,Low
C11089,5,1032.69,206.54,368,129,702,0.2134,1,False,False,False,True,False,1.0,High
C11090,4,341.87,85.47,250,100,664,0.1805,1,False,False,False,False,True,0.9999,High
C11091,27,2363.84,87.55,665,366,706,1.1457,0,False,False,False,True,False,0.0001,Low
C11092,1,173.22,173.22,0,20,319,0.0938,1,False,False,False,False,True,0.9996,High
C11093,8,622.92,77.87,490,141,554,0.4324,0,False,False,False,False,True,0.0065,Low
C11094,44,2788.18,63.37,711,522,727,1.8132,0,False,False,False,True,False,0.0003,Low
C11095,7,152.15,21.74,222,54,716,0.2929,1,False,False,False,False,True,1.0,High
C11098,1,97.5,97.5,0,10,692,0.0433,1,False,True,False,False,False,1.0,High
C11099,6,514.29,85.71,251,88,479,0.375,1,False,False,True,False,False,0.996,High
C11100,37,3198.77,86.45,668,551,729,1.5205,0,False,False,False,False,True,0.0002,Low
C11101,4,259.49,64.87,229,41,698,0.1717,1,False,False,False,False,True,1.0,High
C11102,8,901.63,112.7,418,131,609,0.3934,1,False,False,False,False,True,0.9946,High
C11103,1,22.68,22.68,0,12,576,0.052,1,False,False,False,False,True,1.0,High
C11104,12,628.93,52.41,656,111,714,0.5035,0,False,False,False,False,True,0.0003,Low
C11105,7,512.43,73.2,670,66,713,0.2941,0,False,False,False,True,False,0.0003,Low
C11106,7,470.84,67.26,615,67,700,0.2996,0,False,False,False,False,True,0.0257,Low
C11107,5,260.77,52.15,428,37,577,0.2595,1,False,False,False,False,True,0.9866,High
C11108,1,250.37,250.37,0,31,650,0.0461,1,False,False,False,False,True,1.0,High
C11109,12,1815.11,151.26,644,331,716,0.5021,0,False,False,False,False,True,0.0002,Low
C11110,6,409.94,68.32,416,82,591,0.3041,1,False,False,False,False,True,0.9975,High
C11111,8,614.63,76.83,631,97,729,0.3288,1,False,False,False,False,True,0.9957,High
C11112,3,461.33,153.78,120,80,181,0.4945,0,False,False,False,False,True,0.0335,Low
C11113,2,466.62,233.31,61,67,502,0.1193,1,True,False,False,False,False,0.9999,High
C11114,1,32.64,32.64,0,12,614,0.0488,1,False,False,False,True,False,1.0,High
C11116,4,216.75,54.19,407,55,607,0.1974,1,False,False,False,False,True,0.9996,High
C11117,6,691.47,115.24,499,128,561,0.3203,0,False,False,False,False,True,0.1469,Low
C11118,1,60.1,60.1,0,7,271,0.1103,1,False,False,False,False,True,0.9998,High
C11119,13,1066.72,82.06,705,183,714,0.5455,0,False,False,False,False,True,0.0003,Low
C11120,10,1503.02,150.3,606,260,644,0.4651,0,False,False,False,True,False,0.0012,Low
C11122,40,1664.33,41.61,694,320,726,1.6506,0,False,False,False,True,False,0.0003,Low
C11124,15,2353.89,156.93,621,452,712,0.6311,1,False,False,False,False,True,0.9293,High
C11125,3,49.74,16.58,548,13,688,0.1306,1,False,False,False,False,True,0.9996,High
C11126,1,376.69,376.69,0,29,607,0.0493,1,False,False,False,False,True,0.9999,High
C11127,1,44.48,44.48,0,4,651,0.046,1,False,False,False,False,True,1.0,High
C11128,3,163.51,54.5,128,27,478,0.1879,1,False,False,False,False,True,0.9998,High
C11129,3,370.64,123.55,302,86,652,0.1378,1,False,False,False,False,True,1.0,High
C11130,30,3019.98,100.67,641,297,725,1.2397,0,True,False,False,False,False,0.0002,Low
C11131,4,834.52,208.63,380,95,628,0.1908,1,False,False,False,False,True,0.9998,High
C11132,13,718.99,55.31,584,99,625,0.623,0,False,False,False,False,True,0.0084,Low
C11133,3,609.28,203.09,343,117,689,0.1304,1,False,False,False,True,False,1.0,High
C11134,2,71.78,35.89,75,9,423,0.1415,1,False,False,False,False,True,0.9998,High
C11135,2,197.12,98.56,361,31,460,0.1302,1,True,False,False,False,False,0.9922,High
C11136,13,541.45,41.65,708,127,713,0.5462,0,False,False,False,False,True,0.0003,Low
C11137,10,859.34,85.93,598,127,691,0.4335,1,False,False,False,False,True,0.9213,High
C11138,5,821.79,164.36,532,129,670,0.2235,1,False,False,False,False,True,0.9968,High
C11139,38,6136.62,161.49,650,1011,686,1.6594,0,False,False,False,False,True,0.0001,Low
C11140,25,2335.04,93.4,633,349,688,1.0885,0,False,False,True,False,False,0.0008,Low
C11141,28,3636.59,129.88,700,514,728,1.1523,0,False,True,False,False,False,0.0002,Low
C11143,5,110.89,22.18,538,25,632,0.237,1,False,False,False,False,True,0.9574,High
C11144,5,438.35,87.67,358,67,709,0.2113,1,False,False,False,True,False,1.0,High
C11145,12,1627.9,135.66,648,352,723,0.4972,0,False,False,True,False,False,0.0003,Low
C11146,10,326.73,32.67,585,97,672,0.4458,0,False,False,False,False,True,0.044,Low
C11147,1,33.42,33.42,0,9,142,0.2098,1,False,True,False,False,False,0.9997,High
C11148,3,181.8,60.6,431,50,585,0.1536,1,False,False,False,False,True,0.9997,High
C11149,6,1589.41,264.9,562,154,644,0.2791,0,False,False,False,True,False,0.0639,Low
C11150,7,465.62,66.52,681,76,699,0.3,0,False,False,False,True,False,0.0002,Low
C11151,27,4480.45,165.94,674,598,729,1.1096,0,False,False,False,False,True,0.0002,Low
C11152,5,294.89,58.98,557,51,716,0.2092,1,False,False,False,False,True,0.999,High
C11153,1,250.5,250.5,0,47,141,0.2113,1,False,False,False,False,True,0.9964,High
C11154,5,217.96,43.59,574,44,716,0.2092,1,False,False,False,True,False,0.999,High
C11155,29,2798.36,96.5,686,473,727,1.1951,0,False,False,False,False,True,0.0002,Low
C11156,36,2674.38,74.29,720,391,726,1.4856,0,False,False,False,False,True,0.0002,Low
C11157,1,227.87,227.87,0,19,620,0.0483,1,False,False,False,False,True,1.0,High
C11158,9,935.94,103.99,560,149,667,0.4042,1,False,True,False,False,False,0.9188,High
C11159,3,111.48,37.16,401,31,656,0.137,1,False,False,False,False,True,1.0,High
C11160,3,100.16,33.39,304,28,600,0.1498,1,False,False,False,True,False,0.9999,High
C11161,3,99.68,33.23,243,37,485,0.1852,1,False,False,False,False,True,0.9998,High
C11162,12,1773.89,147.82,626,399,705,0.5099,0,False,False,False,False,True,0.0029,Low
C11163,24,1623.32,67.64,639,323,722,0.9959,0,False,False,False,False,True,0.0003,Low
C11164,3,505.94,168.65,256,58,664,0.1353,1,False,False,False,False,True,1.0,High
C11165,2,102.43,51.22,101,29,541,0.1107,1,False,False,False,False,True,1.0,High
C11166,5,858.19,171.64,506,129,622,0.2408,1,False,False,False,False,True,0.9796,High
C11167,3,143.27,47.76,201,26,426,0.2108,1,False,False,False,False,True,0.9997,High
C11168,24,4028.3,167.85,657,617,729,0.9863,0,False,False,True,False,False,0.0002,Low
C11170,6,859.14,143.19,391,142,619,0.2903,1,False,False,False,False,True,0.9991,High
C11171,4,378.32,94.58,186,43,335,0.3571,1,False,False,False,False,True,0.9965,High
C11173,3,311.57,103.86,241,77,543,0.1654,1,False,False,False,True,False,0.9999,High
C11174,1,64.7,64.7,0,19,324,0.0923,1,False,False,False,False,True,0.9998,High
C11175,2,213.15,106.57,229,29,327,0.1829,1,False,False,False,False,True,0.9994,High
C11176,1,48.34,48.34,0,7,607,0.0493,1,False,False,True,False,False,1.0,High
C11178,13,1358.85,104.53,678,251,692,0.5628,0,False,False,False,True,False,0.0001,Low
C11179,6,689.93,114.99,456,77,572,0.3141,1,False,True,False,False,False,0.9911,High
C11180,1,55.86,55.86,0,29,723,0.0414,1,False,False,False,False,True,1.0,High
C11181,6,876.44,146.07,595,126,622,0.2889,0,False,False,False,False,True,0.0024,Low
C11182,6,855.48,142.58,419,163,678,0.2651,1,False,False,False,False,True,0.9999,High
C11183,4,229.56,57.39,493,54,544,0.2202,0,False,False,False,False,True,0.0714,Low
C11184,4,88.33,22.08,541,31,637,0.1881,1,False,False,False,False,True,0.9898,High
C11185,5,485.34,97.07,599,100,718,0.2086,1,False,False,False,False,True,0.9993,High
C11187,11,623.59,56.69,649,124,697,0.4728,0,False,False,False,True,False,0.0002,Low
C11188,37,4944.23,133.63,651,827,705,1.5722,0,False,False,False,False,True,0.0001,Low
C11189,9,994.26,110.47,593,136,710,0.3797,1,False,False,False,False,True,0.9987,High
C11190,1,177.68,177.68,0,27,656,0.0457,1,False,False,False,False,True,1.0,High
C11191,2,178.42,89.21,47,25,610,0.0982,1,False,False,True,False,False,1.0,High
C11192,8,1185.0,148.12,660,224,705,0.3399,0,False,False,False,False,True,0.0002,Low
C11193,1,206.19,206.19,0,39,675,0.0444,1,False,False,False,False,True,1.0,High
C11197,11,983.9,89.45,619,148,717,0.4596,1,False,False,False,False,True,0.9914,High
C11198,4,766.88,191.72,228,83,550,0.2178,1,False,False,False,False,True,0.9995,High
C11199,9,918.56,102.06,584,155,666,0.4048,0,True,False,False,False,False,0.0233,Low
C11200,1,58.05,58.05,0,18,700,0.0428,1,False,False,False,True,False,1.0,High
C11201,5,946.86,189.37,455,125,559,0.2679,1,False,False,False,False,True,0.9888,High
C11202,3,462.11,154.04,311,34,584,0.1538,1,True,False,False,False,False,0.9999,High
C11203,4,1030.77,257.69,205,95,414,0.2892,1,False,False,False,False,True,0.9536,High
C11204,4,280.29,70.07,439,32,595,0.2013,1,False,False,False,True,False,0.9991,High
C11205,6,213.62,35.6,499,40,679,0.2647,1,False,False,False,False,True,0.9995,High
C11206,1,17.6,17.6,0,5,699,0.0429,1,False,False,False,False,True,1.0,High
C11208,24,3178.01,132.42,598,512,685,1.0496,0,False,True,False,False,False,0.0534,Low
C11209,12,1924.66,160.39,589,334,718,0.5007,1,False,False,False,False,True,0.9982,High
C11210,34,2620.36,77.07,656,477,721,1.4127,0,False,False,False,False,True,0.0002,Low
C11211,6,992.58,165.43,409,133,718,0.2503,1,False,False,False,False,True,1.0,High
C11213,11,550.96,50.09,587,130,693,0.4755,1,False,False,False,False,True,0.9929,High
C11214,3,80.73,26.91,473,21,667,0.1347,1,False,False,False,False,True,0.9998,High
C11215,1,288.55,288.55,0,36,618,0.0485,1,False,False,False,False,True,0.9999,High
C11216,3,635.19,211.73,568,121,714,0.1259,1,True,False,False,False,False,0.9998,High
C11217,2,254.14,127.07,375,43,595,0.1007,1,True,False,False,False,False,0.9999,High
C11218,5,385.95,77.19,479,69,582,0.2573,1,False,False,False,False,True,0.8952,High
C11219,3,236.52,78.84,285,41,532,0.1689,1,False,False,False,True,False,0.9999,High
C11220,11,1015.93,92.36,448,176,717,0.4596,1,False,False,False,False,True,1.0,High
C11221,2,120.2,60.1,149,28,426,0.1405,1,False,False,False,False,True,0.9998,High
C11222,5,459.9,91.98,478,74,708,0.2116,1,False,True,False,False,False,0.9999,High
C11223,1,29.55,29.55,0,13,606,0.0494,1,False,False,False,False,True,1.0,High
C11224,7,807.79,115.4,485,126,670,0.313,1,False,True,False,False,False,0.9976,High
C11225,2,184.6,92.3,242,18,674,0.0889,1,False,False,False,False,True,1.0,High
C11226,8,831.79,103.97,552,104,708,0.3385,1,False,False,False,False,True,0.9994,High
C11227,6,893.9,148.98,544,105,616,0.2917,0,False,False,False,False,True,0.0246,Low
C11228,15,2224.0,148.27,662,297,719,0.625,0,False,False,False,False,True,0.0002,Low
C11229,9,741.05,82.34,629,164,722,0.3734,1,False,False,False,False,True,0.9912,High
C11230,3,245.77,81.92,607,56,715,0.1257,1,False,False,False,False,True,0.9996,High
C11232,44,5733.31,130.3,661,734,723,1.8232,0,False,False,False,False,True,0.0002,Low
C11233,7,1001.25,143.04,627,177,728,0.2881,1,False,False,False,False,True,0.9971,High
C11234,1,153.07,153.07,0,30,601,0.0498,1,False,False,False,True,False,0.9999,High
C11235,9,1154.92,128.32,604,136,703,0.3835,1,False,False,False,False,True,0.9884,High
C11236,5,276.8,55.36,455,74,673,0.2226,1,False,False,False,False,True,0.9996,High
C11237,4,484.52,121.13,619,81,716,0.1674,1,False,False,False,True,False,0.9985,High
C11238,4,552.76,138.19,164,80,606,0.1977,1,False,False,False,False,True,0.9997,High
C11239,13,2371.78,182.44,485,308,625,0.623,1,False,False,False,False,True,0.9694,High
C11240,13,1796.39,138.18,654,277,719,0.5417,0,False,False,False,False,True,0.0002,Low
C11241,5,497.9,99.58,595,56,712,0.2104,1,False,False,False,False,True,0.999,High
C11242,7,1199.29,171.33,575,254,669,0.3134,1,False,False,False,False,True,0.9031,High
C11243,12,599.33,49.94,562,94,660,0.5446,1,False,False,False,False,True,0.9339,High
C11244,3,187.38,62.46,226,45,547,0.1642,1,False,True,False,False,False,0.9999,High
C11245,32,4504.14,140.75,653,608,719,1.3333,0,False,False,False,False,True,0.0002,Low
C11246,2,60.41,30.2,48,4,246,0.2429,1,False,False,False,False,True,0.9992,High
C11247,5,815.04,163.01,625,150,706,0.2122,0,False,False,False,False,True,0.0185,Low
C11249,12,1204.68,100.39,458,151,684,0.5255,1,False,False,False,False,True,0.9994,High
C11250,5,730.95,146.19,363,83,645,0.2322,1,False,False,False,True,False,0.9997,High
C11251,23,3189.39,138.67,685,579,719,0.9583,0,False,False,False,False,True,0.0002,Low
C11252,5,429.1,85.82,599,83,663,0.2259,0,False,False,False,False,True,0.0028,Low
C11253,1,190.54,190.54,0,18,588,0.0509,1,False,False,False,False,True,1.0,High
C11254,1,111.94,111.94,0,32,606,0.0494,1,False,False,False,True,False,1.0,High
C11255,13,3148.66,242.2,607,491,710,0.5485,1,False,False,False,False,True,0.9651,High
C11256,6,925.37,154.23,530,160,609,0.2951,0,False,False,False,False,True,0.0505,Low
C11257,1,338.19,338.19,0,53,694,0.0432,1,False,False,False,False,True,1.0,High
C11259,4,358.19,89.55,470,101,617,0.1942,1,False,False,False,False,True,0.9987,High
C11260,10,719.44,71.94,700,129,718,0.4172,0,False,False,False,False,True,0.0002,Low
C11261,4,792.62,198.16,386,123,714,0.1678,1,False,False,False,True,False,1.0,High
C11262,4,255.43,63.86,178,36,644,0.186,1,False,False,False,False,True,0.9999,High
C11263,34,5762.18,169.48,614,967,695,1.4655,0,False,True,False,False,False,0.0094,Low
C11264,6,257.29,42.88,535,61,704,0.2553,1,False,True,False,False,False,0.9996,High
C11265,3,156.32,52.11,639,16,684,0.1314,0,False,False,True,False,False,0.0004,Low
C11266,4,484.52,121.13,306,86,696,0.1722,1,False,False,False,False,True,1.0,High
C11267,47,3409.93,72.55,687,587,721,1.9529,0,False,False,False,False,True,0.0002,Low
C11268,4,609.82,152.45,390,111,515,0.2326,1,False,False,False,False,True,0.97,High
C11269,8,525.74,65.72,553,143,717,0.3343,1,False,False,False,False,True,0.9996,High
C11270,2,45.04,22.52,449,7,724,0.0828,1,False,False,False,False,True,1.0,High
C11271,17,1813.71,106.69,634,306,703,0.7244,0,False,False,False,False,True,0.0015,Low
C11272,1,118.72,118.72,0,31,397,0.0754,1,False,False,False,False,True,0.9998,High
C11273,3,411.03,137.01,342,57,697,0.1289,1,False,True,False,False,False,1.0,High
C11274,2,72.83,36.42,118,25,342,0.1749,1,False,False,False,True,False,0.9998,High
C11275,4,464.17,116.04,406,78,691,0.1734,1,False,False,False,False,True,1.0,High
C11276,5,273.55,54.71,520,44,702,0.2134,1,False,False,False,False,True,0.9994,High
C11277,1,162.16,162.16,0,18,612,0.0489,1,False,False,False,False,True,1.0,High
C11278,12,1384.72,115.39,652,239,701,0.5128,0,False,False,False,False,True,0.0002,Low
C11280,8,508.38,63.55,650,89,724,0.331,0,False,False,False,True,False,0.0003,Low
C11281,35,2461.22,70.32,692,393,714,1.4685,0,False,False,False,False,True,0.0002,Low
C11282,22,3338.02,151.73,715,613,728,0.9053,0,False,True,False,False,False,0.0002,Low
C11283,10,1304.32,130.43,527,204,539,0.5556,0,False,False,False,False,True,0.0049,Low
C11284,4,111.38,27.84,351,28,505,0.2372,1,False,False,False,False,True,0.944,High
C11285,1,7.71,7.71,0,2,671,0.0446,1,False,False,False,True,False,1.0,High
C11286,2,79.08,39.54,191,33,285,0.2098,1,False,False,False,False,True,0.9998,High
C11287,5,692.89,138.58,515,100,725,0.2066,1,False,False,False,False,True,1.0,High
C11288,7,1163.62,166.23,461,164,506,0.4142,0,False,False,False,False,True,0.011,Low
C11289,34,2870.01,84.41,685,595,709,1.4366,0,False,False,False,True,False,0.0002,Low
C11290,14,1496.61,106.9,632,280,721,0.5817,1,False,False,False,False,True,0.9737,High
C11291,6,516.17,86.03,594,119,628,0.2862,0,False,False,False,True,False,0.0022,Low
